title,imdb_link
Uncle Buck,https://www.imdb.com//title/tt0098554/
We're the Millers,https://www.imdb.com//title/tt1723121/
The Sound of Music,https://www.imdb.com//title/tt0059742/
The Knight Before Christmas,https://www.imdb.com//title/tt10060094/
Assassin's Creed,https://www.imdb.com//title/tt2094766/
Thunderball,https://www.imdb.com//title/tt0059800/
True Romance,https://www.imdb.com//title/tt0108399/
Room,https://www.imdb.com//title/tt3170832/
Vice,https://www.imdb.com//title/tt6266538/
Hot Fuzz,https://www.imdb.com//title/tt0425112/
Molly's Game,https://www.imdb.com//title/tt4209788/
Jumanji,https://www.imdb.com//title/tt0113497/
The World Is Not Enough,https://www.imdb.com//title/tt0143145/
Black Christmas,https://www.imdb.com//title/tt10481868/
The Night Before,https://www.imdb.com//title/tt3530002/
Pitch Perfect,https://www.imdb.com//title/tt1981677/
Die Hard 2,https://www.imdb.com//title/tt0099423/
Swallow,https://www.imdb.com//title/tt8372298/
Fantastic Beasts and Where to Find Them,https://www.imdb.com//title/tt3183660/
Train to Busan,https://www.imdb.com//title/tt5700672/
Snowden,https://www.imdb.com//title/tt3774114/
Rogue City,https://www.imdb.com//title/tt10127684/
The Vigil,https://www.imdb.com//title/tt10793644/
Grown Ups 2,https://www.imdb.com//title/tt2191701/
Reservoir Dogs,https://www.imdb.com//title/tt0105236/
Total Recall,https://www.imdb.com//title/tt0100802/
12 Years a Slave,https://www.imdb.com//title/tt2024544/
Bram Stoker's Dracula,https://www.imdb.com//title/tt0103874/
The Nice Guys,https://www.imdb.com//title/tt3799694/
Nightcrawler,https://www.imdb.com//title/tt2872718/
21 Bridges,https://www.imdb.com//title/tt8688634/
Instant Family,https://www.imdb.com//title/tt7401588/
Road Trip,https://www.imdb.com//title/tt0215129/
Anna,https://www.imdb.com//title/tt7456310/
Murder on the Orient Express,https://www.imdb.com//title/tt3402236/
Nocturnal Animals,https://www.imdb.com//title/tt4550098/
Inheritance,https://www.imdb.com//title/tt7923220/
The Imitation Game,https://www.imdb.com//title/tt2084970/
Catch Me If You Can,https://www.imdb.com//title/tt0264464/
Jumanji: Welcome to the Jungle,https://www.imdb.com//title/tt2283362/
Donnie Darko,https://www.imdb.com//title/tt0246578/
Red Sparrow,https://www.imdb.com//title/tt2873282/
The Golden Compass,https://www.imdb.com//title/tt0385752/
Star Wars: The Clone Wars,https://www.imdb.com//title/tt1185834/
Spotlight,https://www.imdb.com//title/tt1895587/
The Fast and the Furious,https://www.imdb.com//title/tt0232500/
Kill Bill: Vol. 1,https://www.imdb.com//title/tt0266697/
Sin City,https://www.imdb.com//title/tt0401792/
Machete Kills,https://www.imdb.com//title/tt2002718/
Spenser Confidential,https://www.imdb.com//title/tt8629748/
"Crazy, Stupid, Love.",https://www.imdb.com//title/tt1570728/
Oblivion,https://www.imdb.com//title/tt1483013/
28 Days Later...,https://www.imdb.com//title/tt0289043/
X-Men: Apocalypse,https://www.imdb.com//title/tt3385516/
Groundhog Day,https://www.imdb.com//title/tt0107048/
Ratatouille,https://www.imdb.com//title/tt0382932/
Flash Gordon,https://www.imdb.com//title/tt0080745/
Onward,https://www.imdb.com//title/tt7146812/
Psycho,https://www.imdb.com//title/tt0054215/
Ant-Man,https://www.imdb.com//title/tt0478970/
The Hobbit: The Battle of the Five Armies,https://www.imdb.com//title/tt2310332/
Miss Peregrine's Home for Peculiar Children,https://www.imdb.com//title/tt1935859/
A League of Their Own,https://www.imdb.com//title/tt0104694/
Unforgiven,https://www.imdb.com//title/tt0105695/
Alien: Covenant,https://www.imdb.com//title/tt2316204/
Me Before You,https://www.imdb.com//title/tt2674426/
The Poughkeepsie Tapes,https://www.imdb.com//title/tt1010271/
Sing,https://www.imdb.com//title/tt3470600/
Romeo + Juliet,https://www.imdb.com//title/tt0117509/
Showgirls,https://www.imdb.com//title/tt0114436/
Dances with Wolves,https://www.imdb.com//title/tt0099348/
The Curious Case of Benjamin Button,https://www.imdb.com//title/tt0421715/
Ferris Bueller's Day Off,https://www.imdb.com//title/tt0091042/
The Perks of Being a Wallflower,https://www.imdb.com//title/tt1659337/
American History X,https://www.imdb.com//title/tt0120586/
The Invisible Guest,https://www.imdb.com//title/tt4857264/
Vivarium,https://www.imdb.com//title/tt8368406/
Mad Max 2: The Road Warrior,https://www.imdb.com//title/tt0082694/
Pan's Labyrinth,https://www.imdb.com//title/tt0457430/
The Killing of a Sacred Deer,https://www.imdb.com//title/tt5715874/
Gods of Egypt,https://www.imdb.com//title/tt2404233/
In Time,https://www.imdb.com//title/tt1637688/
Drive,https://www.imdb.com//title/tt0780504/
The Firm,https://www.imdb.com//title/tt0106918/
Life Is Beautiful,https://www.imdb.com//title/tt0118799/
The Breakfast Club,https://www.imdb.com//title/tt0088847/
Papillon,https://www.imdb.com//title/tt5093026/
The Informer,https://www.imdb.com//title/tt1833116/
Overboard,https://www.imdb.com//title/tt0093693/
Chick Fight,https://www.imdb.com//title/tt10944486/
Mulholland Drive,https://www.imdb.com//title/tt0166924/
Quantum of Solace,https://www.imdb.com//title/tt0830515/
Good Time,https://www.imdb.com//title/tt4846232/
Pirates of the Caribbean: Dead Men Tell No Tales,https://www.imdb.com//title/tt1790809/
Booksmart,https://www.imdb.com//title/tt1489887/
Not Another Teen Movie,https://www.imdb.com//title/tt0277371/
Rocky,https://www.imdb.com//title/tt0075148/
The Dressmaker,https://www.imdb.com//title/tt2910904/
10 Things I Hate About You,https://www.imdb.com//title/tt0147800/
Annihilation,https://www.imdb.com//title/tt2798920/
Valerian and the City of a Thousand Planets,https://www.imdb.com//title/tt2239822/
Lolita,https://www.imdb.com//title/tt0119558/
Once Upon a Time in America,https://www.imdb.com//title/tt0087843/
Apollo 13,https://www.imdb.com//title/tt0112384/
Lady Bird,https://www.imdb.com//title/tt4925292/
Edge of Tomorrow,https://www.imdb.com//title/tt1631867/
The Spy Who Loved Me,https://www.imdb.com//title/tt0076752/
A Christmas Prince,https://www.imdb.com//title/tt7608418/
The Expendables,https://www.imdb.com//title/tt1320253/
The Handmaiden,https://www.imdb.com//title/tt4016934/
Dallas Buyers Club,https://www.imdb.com//title/tt0790636/
Into the Wild,https://www.imdb.com//title/tt0758758/
The Intouchables,https://www.imdb.com//title/tt1675434/
Now You See Me,https://www.imdb.com//title/tt1670345/
The Matrix Reloaded,https://www.imdb.com//title/tt0234215/
The Iron Lady,https://www.imdb.com//title/tt1007029/
Clue,https://www.imdb.com//title/tt0088930/
A Teacher,https://www.imdb.com//title/tt2201548/
Independence Day,https://www.imdb.com//title/tt0116629/
The Hunt,https://www.imdb.com//title/tt2106476/
The Ballad of Buster Scruggs,https://www.imdb.com//title/tt6412452/
Terminator 2: Judgment Day,https://www.imdb.com//title/tt0103064/
Indiana Jones and the Last Crusade,https://www.imdb.com//title/tt0097576/
The Professor and the Madman,https://www.imdb.com//title/tt5932728/
Angel Has Fallen,https://www.imdb.com//title/tt6189022/
I See You,https://www.imdb.com//title/tt6079516/
The Expendables 3,https://www.imdb.com//title/tt2333784/
City of God,https://www.imdb.com//title/tt0317248/
The Hunt for Red October,https://www.imdb.com//title/tt0099810/
Star Trek,https://www.imdb.com//title/tt0796366/
Morgan,https://www.imdb.com//title/tt4520364/
Atonement,https://www.imdb.com//title/tt0783233/
The Five-Year Engagement,https://www.imdb.com//title/tt1195478/
Gretel & Hansel,https://www.imdb.com//title/tt9086228/
Jason Bourne,https://www.imdb.com//title/tt4196776/
Batman Returns,https://www.imdb.com//title/tt0103776/
Fury,https://www.imdb.com//title/tt2713180/
The Mummy,https://www.imdb.com//title/tt0120616/
Van Helsing,https://www.imdb.com//title/tt0338526/
Ghostbusters,https://www.imdb.com//title/tt0087332/
Kingsman: The Golden Circle,https://www.imdb.com//title/tt4649466/
X-Men: First Class,https://www.imdb.com//title/tt1270798/
Vacation,https://www.imdb.com//title/tt1524930/
Shame,https://www.imdb.com//title/tt1723811/
Toy Story 4,https://www.imdb.com//title/tt1979376/
Cars,https://www.imdb.com//title/tt0317219/
The Pianist,https://www.imdb.com//title/tt0253474/
Zootopia,https://www.imdb.com//title/tt2948356/
Sicario,https://www.imdb.com//title/tt3397884/
Moonlight,https://www.imdb.com//title/tt4975722/
Happy Gilmore,https://www.imdb.com//title/tt0116483/
The Magnificent Seven,https://www.imdb.com//title/tt2404435/
The Mask,https://www.imdb.com//title/tt0110475/
The Tax Collector,https://www.imdb.com//title/tt8461224/
Fast Times at Ridgemont High,https://www.imdb.com//title/tt0083929/
The Way Back,https://www.imdb.com//title/tt8544498/
The Babysitter: Killer Queen,https://www.imdb.com//title/tt11024272/
The Conjuring,https://www.imdb.com//title/tt1457767/
The Witches,https://www.imdb.com//title/tt0100944/
Cloud Atlas,https://www.imdb.com//title/tt1371111/
Jaws,https://www.imdb.com//title/tt0073195/
Casino,https://www.imdb.com//title/tt0112641/
Dirty Dancing,https://www.imdb.com//title/tt0092890/
Shaun of the Dead,https://www.imdb.com//title/tt0365748/
Your Name.,https://www.imdb.com//title/tt5311514/
"Extremely Wicked, Shockingly Evil and Vile",https://www.imdb.com//title/tt2481498/
Infidel,https://www.imdb.com//title/tt11229780/
The Hunger Games: Catching Fire,https://www.imdb.com//title/tt1951264/
The Truman Show,https://www.imdb.com//title/tt0120382/
Just Another Christmas,https://www.imdb.com//title/tt13354204/
Flatliners,https://www.imdb.com//title/tt2039338/
Transformers: The Last Knight,https://www.imdb.com//title/tt3371366/
Grown Ups,https://www.imdb.com//title/tt1375670/
Predator,https://www.imdb.com//title/tt0093773/
Indiscreet,https://www.imdb.com//title/tt0051773/
Warrior,https://www.imdb.com//title/tt1291584/
Memories of Murder,https://www.imdb.com//title/tt0353969/
Ant-Man and the Wasp,https://www.imdb.com//title/tt5095030/
The New World,https://www.imdb.com//title/tt0402399/
Batman,https://www.imdb.com//title/tt0096895/
The Lovely Bones,https://www.imdb.com//title/tt0380510/
The Da Vinci Code,https://www.imdb.com//title/tt0382625/
Children of Men,https://www.imdb.com//title/tt0206634/
E.T. the Extra-Terrestrial,https://www.imdb.com//title/tt0083866/
The Dreamers,https://www.imdb.com//title/tt0309987/
Santa Claus: The Movie,https://www.imdb.com//title/tt0089961/
Boyz n the Hood,https://www.imdb.com//title/tt0101507/
Birdman or (The Unexpected Virtue of Ignorance),https://www.imdb.com//title/tt2562232/
Better Watch Out,https://www.imdb.com//title/tt4443658/
John Wick: Chapter 2,https://www.imdb.com//title/tt4425200/
My Cousin Vinny,https://www.imdb.com//title/tt0104952/
The Deer Hunter,https://www.imdb.com//title/tt0077416/
Bone Tomahawk,https://www.imdb.com//title/tt2494362/
The Blues Brothers,https://www.imdb.com//title/tt0080455/
The Accountant,https://www.imdb.com//title/tt2140479/
A Rainy Day in New York,https://www.imdb.com//title/tt7139936/
Indiana Jones and the Temple of Doom,https://www.imdb.com//title/tt0087469/
Falling,https://www.imdb.com//title/tt9143112/
Super,https://www.imdb.com//title/tt1512235/
Just Mercy,https://www.imdb.com//title/tt4916630/
Beautiful Boy,https://www.imdb.com//title/tt1226837/
Bird Box,https://www.imdb.com//title/tt2737304/
Back to the Future Part II,https://www.imdb.com//title/tt0096874/
The Mule,https://www.imdb.com//title/tt7959026/
Guns Akimbo,https://www.imdb.com//title/tt6902676/
Spider-Man 3,https://www.imdb.com//title/tt0413300/
RED,https://www.imdb.com//title/tt1245526/
Overlord,https://www.imdb.com//title/tt4530422/
Dodgeball,https://www.imdb.com//title/tt0364725/
Wolfwalkers,https://www.imdb.com//title/tt5198068/
Casablanca,https://www.imdb.com//title/tt0034583/
Hidden Figures,https://www.imdb.com//title/tt4846340/
Malena,https://www.imdb.com//title/tt0213847/
Silver Linings Playbook,https://www.imdb.com//title/tt1045658/
Irreversible,https://www.imdb.com//title/tt0290673/
Mary Queen of Scots,https://www.imdb.com//title/tt2328900/
Godzilla: King of the Monsters,https://www.imdb.com//title/tt3741700/
Wind River,https://www.imdb.com//title/tt5362988/
Secret Society of Second Born Royals,https://www.imdb.com//title/tt10324122/
In the Shadow of the Moon,https://www.imdb.com//title/tt8110640/
Unfaithful,https://www.imdb.com//title/tt0250797/
The Goldfinch,https://www.imdb.com//title/tt3864056/
The Silencing,https://www.imdb.com//title/tt7149730/
Lost in Translation,https://www.imdb.com//title/tt0335266/
Suspiria,https://www.imdb.com//title/tt1034415/
Moulin Rouge!,https://www.imdb.com//title/tt0203009/
Scooby-Doo,https://www.imdb.com//title/tt0267913/
Looper,https://www.imdb.com//title/tt1276104/
Jane Eyre,https://www.imdb.com//title/tt0036969/
The Devil Wears Prada,https://www.imdb.com//title/tt0458352/
King Arthur: Legend of the Sword,https://www.imdb.com//title/tt1972591/
Journey 2: The Mysterious Island,https://www.imdb.com//title/tt1397514/
Contact,https://www.imdb.com//title/tt0118884/
The Babysitter,https://www.imdb.com//title/tt4225622/
Captain America: The Winter Soldier,https://www.imdb.com//title/tt1843866/
The Bourne Identity,https://www.imdb.com//title/tt0258463/
Fast & Furious 6,https://www.imdb.com//title/tt1905041/
X-Men Origins: Wolverine,https://www.imdb.com//title/tt0458525/
Escape from Pretoria,https://www.imdb.com//title/tt5797184/
She's the Man,https://www.imdb.com//title/tt0454945/
Caligula,https://www.imdb.com//title/tt0080491/
Archive,https://www.imdb.com//title/tt6882604/
The Cabin in the Woods,https://www.imdb.com//title/tt1259521/
Chhalaang,https://www.imdb.com//title/tt8983164/
Clueless,https://www.imdb.com//title/tt0112697/
Mission: Impossible - Rogue Nation,https://www.imdb.com//title/tt2381249/
Color Out of Space,https://www.imdb.com//title/tt5073642/
Judy,https://www.imdb.com//title/tt7549996/
The King's Speech,https://www.imdb.com//title/tt1504320/
World War Z,https://www.imdb.com//title/tt0816711/
Trainspotting,https://www.imdb.com//title/tt0117951/
Willow,https://www.imdb.com//title/tt0096446/
Hot Tub Time Machine,https://www.imdb.com//title/tt1231587/
Jack Reacher: Never Go Back,https://www.imdb.com//title/tt3393786/
The Thin Red Line,https://www.imdb.com//title/tt0120863/
Rush,https://www.imdb.com//title/tt1979320/
The Assistant,https://www.imdb.com//title/tt9000224/
Cape Fear,https://www.imdb.com//title/tt0101540/
Chitty Chitty Bang Bang,https://www.imdb.com//title/tt0062803/
G.I. Joe: The Rise of Cobra,https://www.imdb.com//title/tt1046173/
Death Wish,https://www.imdb.com//title/tt1137450/
Iron Man 3,https://www.imdb.com//title/tt1300854/
Toy Story,https://www.imdb.com//title/tt0114709/
Brokeback Mountain,https://www.imdb.com//title/tt0388795/
The Proposal,https://www.imdb.com//title/tt1041829/
Robin Hood: Prince of Thieves,https://www.imdb.com//title/tt0102798/
Caddyshack,https://www.imdb.com//title/tt0080487/
Triple Frontier,https://www.imdb.com//title/tt1488606/
King Kong,https://www.imdb.com//title/tt0360717/
Scream,https://www.imdb.com//title/tt0117571/
TRON: Legacy,https://www.imdb.com//title/tt1104001/
My Days of Mercy,https://www.imdb.com//title/tt5978724/
Black Box,https://www.imdb.com//title/tt12298506/
Jurassic World,https://www.imdb.com//title/tt0369610/
Westworld,https://www.imdb.com//title/tt0070909/
Transformers,https://www.imdb.com//title/tt0418279/
Inside Out,https://www.imdb.com//title/tt2096673/
Snow White and the Huntsman,https://www.imdb.com//title/tt1735898/
From Dusk Till Dawn,https://www.imdb.com//title/tt0116367/
Rise of the Guardians,https://www.imdb.com//title/tt1446192/
Downfall,https://www.imdb.com//title/tt0363163/
Yesterday,https://www.imdb.com//title/tt8079248/
Divergent,https://www.imdb.com//title/tt1840309/
Knocked Up,https://www.imdb.com//title/tt0478311/
Crash,https://www.imdb.com//title/tt0115964/
Big,https://www.imdb.com//title/tt0094737/
The Sixth Sense,https://www.imdb.com//title/tt0167404/
Serenity,https://www.imdb.com//title/tt0379786/
Hook,https://www.imdb.com//title/tt0102057/
Ghost in the Shell,https://www.imdb.com//title/tt1219827/
